vid,tmstmp,rt,des,lat,lon,pdist,dly,matched_trip_id,prev_stop_name,next_stop_name,scheduled_arrival_next_minutes,delay_minutes,on_time_status,dist_from_next_stop_km,time_match_score_minutes,is_ghost,ghost_score,ghost_frozen,ghost_jump
8852,2026-02-19 23:38:00,22,Harrison,41.951159990750824,-87.65968029315655,26598,False,6770037802070,Belmont & Pontiac,Belmont & Cumberland Terminal,1421.0,-3.0,early,14.626,0.96,False,0,False,False
8852,2026-02-19 23:40:00,22,Harrison,41.947755601671005,-87.6569595336914,28041,False,6770018434070,Belmont & Racine,Belmont & Lakewood,1420.2667236328125,-0.3,on_time,0.944,0.26,False,0,False,False
8857,2026-02-19 23:38:00,49,Berwyn,41.939146908846766,-87.68795013427734,68866,False,6770028455010,Belmont & Campbell,Belmont & Western/Clybourn,1421.2332763671875,-3.2,early,0.037,0.63,False,0,False,False
8857,2026-02-19 23:40:00,49,Berwyn,41.943525314331055,-87.6880874633789,70469,False,6770037802070,Belmont & Overhill (77th Avenue),Belmont & Ozanam (78th Avenue),1418.7332763671875,1.3,on_time,11.036,1.46,False,0,False,False
8860,2026-02-19 23:38:00,151,Union Station,41.99980163574219,-87.6709213256836,0,False,6770021596070,79th Street & Kostner,79th Street & Tripp,1421.0,-3.0,early,28.244,0.73,False,0,False,False
8860,2026-02-19 23:39:00,151,Union Station,41.99980163574219,-87.6709213256836,0,False,6770034226020,79th Street & Hamilton,79th Street & Hoyne,1419.5167236328125,-0.5,on_time,27.764,0.73,False,0,False,False
8869,2026-02-19 23:39:00,60,Randolph/Harbor Dr,41.878403981526695,-87.6425547014203,39170,False,6770010072070,79th Street & Union,79th Street & Normal,1420.5333251953125,-1.5,early,14.209,0.21,False,0,False,False
8869,2026-02-19 23:40:00,60,Randolph/Harbor Dr,41.88254928588867,-87.6426773071289,40687,False,6770002284020,Ford City,76th Street & Ford City Movie Theatre,1421.199951171875,-1.2,early,16.137,0.5,False,0,False,False
8870,2026-02-19 23:39:00,74,Grand/Nordica,41.924896240234375,-87.69667902532613,12796,False,6770002284020,Ford City,76th Street & Ford City Movie Theatre,1421.199951171875,-2.2,early,19.213,0.5,False,0,False,False
8870,2026-02-19 23:39:00,74,Grand/Nordica,41.924896240234375,-87.69768961922067,13072,False,6770005108020,79th Street & Lawndale,79th Street & Central Park,1420.2166748046875,-1.2,early,19.53,0.45,False,0,False,False
8870,2026-02-19 23:40:00,74,Grand/Nordica,41.92481592539195,-87.70130095610747,14056,False,6770016776010,79th Street & Clyde,79th Street & Paxton,1422.0833740234375,-2.1,early,22.063,1.64,False,0,False,False
8872,2026-02-19 23:38:00,21,Kedzie,41.851768493652344,-87.70539186438735,29107,False,6770031772020,76th Street & Ford City Movie Theatre,Ford City,1420.5,-2.5,early,10.917,0.46,False,0,False,False
8873,2026-02-19 23:38:00,66,Pulaski,41.8948860168457,-87.75936126708984,4157,False,6770003524020,79th Red Line Station,79th Street & Lafayette,1419.75,-1.8,early,19.432,0.48,False,0,False,False
8873,2026-02-19 23:39:00,66,Pulaski,41.894859313964844,-87.7569580078125,4811,False,6770043919010,79th Street & Wood,79th Street & Wolcott,1420.11669921875,-1.1,early,17.593,0.1,False,0,False,False
8873,2026-02-19 23:40:00,66,Pulaski,41.894901275634766,-87.75294803928685,5907,False,6770001504010,79th Street & Perry,79th Street & Wentworth,1420.1500244140625,-0.2,on_time,18.982,0.13,False,0,False,False
8877,2026-02-19 23:38:00,66,Austin,41.8948503112793,-87.63416107177734,9049,False,6770010072070,79th Street & Union,79th Street & Normal,1420.5333251953125,-2.5,early,16.031,0.16,False,0,False,False
8877,2026-02-19 23:39:00,66,Austin,41.89330609639486,-87.63411606682672,9611,False,6770021539020,79th Street & Lake Shore Drive,79th Street & South Shore,1420.9000244140625,-1.9,early,17.233,0.46,False,0,False,False
8877,2026-02-19 23:40:00,66,Austin,41.89158487319946,-87.63539123535156,10612,False,6770043059070,79th Street & Talman,79th Street & Campbell,1420.550048828125,-0.6,on_time,16.284,0.02,False,0,False,False
8878,2026-02-19 23:39:00,72,Harlem,41.91075134277344,-87.66034838618064,7947,False,6770045954070,Irving Park & Harlem,Forest Preserve Avenue & Harlem/Irving Park,1419.0,0.0,on_time,13.163,1.07,False,0,False,False
8878,2026-02-19 23:39:00,72,Harlem,41.91070032119751,-87.663010597229,8675,False,6770030270020,Forest Preserve Avenue & Harlem/Irving Park,Irving Park & Harlem,1421.0167236328125,-2.0,early,12.784,0.44,False,0,False,False
8878,2026-02-19 23:40:00,72,Harlem,41.910665588378905,-87.66816284179687,10082,False,6770020732010,Irving Park & Pulaski,Irving Park & Springfield,1421.683349609375,-1.7,early,6.711,1.52,False,0,False,False
8881,2026-02-19 23:38:00,72,Harlem,41.91071319580078,-87.8048097882952,48358,False,6770047635010,Irving Park & Fremont,Irving Park & Broadway,1422.7332763671875,-4.7,early,13.65,2.44,False,0,False,False
8881,2026-02-19 23:39:00,72,Harlem,41.91071319580078,-87.8048097882952,48358,False,6770043790070,Irving Park & Clark,Irving Park & Southport,1421.25,-2.2,early,12.57,1.09,False,0,False,False
8881,2026-02-19 23:40:00,72,Harlem,41.91071319580078,-87.8048097882952,48358,False,6770020732010,Irving Park Blue Line Station,Irving Park & Pulaski,1421.0,-1.0,on_time,7.956,0.61,False,0,False,False
8884,2026-02-19 23:38:00,66,Navy Pier,41.89503860473633,-87.73902893066406,9704,False,6770030857020,Irving Park & Natchez,Irving Park & Neenah,1419.5,-1.5,early,7.73,0.63,False,0,False,False
8884,2026-02-19 23:39:00,66,Navy Pier,41.89505676269531,-87.7382421875,9918,False,6770008466020,Lawrence & Kenton,Lawrence & Elston,1421.183349609375,-2.2,early,8.117,1.04,False,0,False,False
8884,2026-02-19 23:40:00,66,Navy Pier,41.895172119140625,-87.73180990952712,11665,False,6770005279020,Lawrence & Ashland,Lawrence & Clark,1421.449951171875,-1.4,early,9.76,1.3,False,0,False,False
8892,2026-02-19 23:38:00,12,Central/Harrison,41.86748123168945,-87.62623819315209,4076,False,6770034207020,Lawrence & Wolcott,Lawrence & Damen,1421.6666259765625,-3.7,early,12.101,1.01,False,0,False,False
8892,2026-02-19 23:40:00,12,Central/Harrison,41.86748123168945,-87.62623819315209,4076,False,6770034503020,Lawrence & Springfield,Lawrence & Pulaski,1419.0167236328125,1.0,on_time,14.018,1.12,False,1,True,False
8893,2026-02-19 23:39:00,54B,Ford City,41.78640556335449,-87.73845481872559,30433,False,6770008771070,Devon & Kedzie Terminal,McCormick & Devon,1422.6500244140625,-3.7,early,23.529,2.0,False,0,False,False
8893,2026-02-19 23:40:00,54B,Ford City,41.78659403099204,-87.73896199352336,30600,False,6770019360020,Central Park & Cermak,Central Park & Ogden (Pink Line),1419.699951171875,0.3,on_time,7.783,0.4,False,0,False,False
8894,2026-02-19 23:39:00,49,79th,41.76833934783936,-87.68341827392578,77141,False,6770033434020,Homan & Ohio,Homan & Franklin,1419.0833740234375,-0.1,on_time,13.758,1.29,False,0,False,False
8894,2026-02-19 23:40:00,49,79th,41.76114718119303,-87.68321228027344,79767,False,6770016621010,Homan & Arthington,Homan & Fillmore,1419.9166259765625,0.1,on_time,12.09,0.27,False,0,False,False
8895,2026-02-19 23:38:00,82,31st/Pulaski,41.997371673583984,-87.71070098876953,649,False,6770023716010,31st Street & Lawndale,Lawndale & 31st Street,1419.0167236328125,-1.0,on_time,17.798,1.3,False,0,False,False
8895,2026-02-19 23:39:00,82,31st/Pulaski,41.99734878540039,-87.71143341064453,848,False,6770022221010,Homan & North Ave,Kimball & Wabansia,1418.1666259765625,0.8,on_time,9.512,2.55,False,0,False,False
8895,2026-02-19 23:40:00,82,31st/Pulaski,41.99434222345767,-87.71407318115234,2219,False,6770033434020,Homan & Franklin,Homan & Franklin,1419.433349609375,0.6,on_time,11.645,0.73,False,0,False,False
8897,2026-02-19 23:39:00,52,63rd,41.79219567775726,-87.7035620212555,42091,False,6770019609020,Milwaukee & Gale,Jefferson Park Transit Center North Drop Off,1419.949951171875,-0.9,on_time,20.36,0.57,False,0,False,False
8897,2026-02-19 23:40:00,52,63rd,41.787995187859785,-87.70343820672286,43626,False,6770026236070,Central & Barry,Central & Belmont,1421.63330078125,-1.6,early,17.554,1.46,False,0,False,False
8898,2026-02-19 23:40:00,126,Kedzie,41.87702941894531,-87.73070526123047,11979,False,6770026236070,Central & Belmont,Central & School,1422.2166748046875,-2.2,early,7.682,1.68,False,0,False,False
8901,2026-02-19 23:38:00,3,95th Red Line,41.85082801612648,-87.6190414428711,20431,False,6770005756010,Central & Van Buren,Central & Harrison Terminal,1426.0,-8.0,early,12.311,4.82,False,0,False,False
8901,2026-02-19 23:39:00,3,95th Red Line,41.84892028125364,-87.61808139174732,21198,False,6770012412010,87th Street & Vincennes,87th Street & Morgan,1421.0999755859375,-2.1,early,12.801,0.51,False,0,False,False
8902,2026-02-19 23:38:00,20,Washington/State,41.88077526092529,-87.72112274169922,14573,False,6770026513070,87th Street & Jeffery,87th Street & Clyde,1420.36669921875,-2.4,early,20.13,0.05,False,0,False,False
8902,2026-02-19 23:40:00,20,Washington/State,41.8808867931366,-87.71360381444295,16638,False,6770009163020,87th Street & Cicero Terminal,Cicero & 87th Street,1421.2166748046875,-1.2,early,16.463,1.0,False,0,False,False
8908,2026-02-19 23:39:00,62,Harlem,41.792038872128444,-87.79973844497923,69203,False,6770003391020,87th Street & Holland,87th Street & Normal,1418.61669921875,0.4,on_time,14.922,1.59,False,0,False,False
8908,2026-02-19 23:40:00,62,Harlem,41.792038872128444,-87.79973844497923,69203,False,6770023658020,87th Street & Stony Island (Farside),87th Street & East End,1421.8333740234375,-1.8,early,19.0,1.25,False,0,False,False
8909,2026-02-19 23:38:00,67,Ford City,41.773406982421875,-87.58040618896484,3442,False,6770031711020,Harlem & Lawrence,Harlem & Gunnison,1422.6666259765625,-4.7,early,28.649,2.44,False,0,False,False
8909,2026-02-19 23:39:00,67,Ford City,41.77339254106794,-87.5813822065081,3706,False,6770024927020,California & Ogden,California & 14th Street,1420.36669921875,-1.4,early,13.71,0.19,False,0,False,False
8909,2026-02-19 23:40:00,67,Ford City,41.773403712681365,-87.58544158935547,4818,False,6770029477020,71st Street & Washtenaw,71st Street & Rockwell,1419.800048828125,0.2,on_time,8.582,0.45,False,0,False,False
8912,2026-02-19 23:38:00,35,Cottage Grove,41.83089828491211,-87.63035824424342,22312,False,6770037474020,California & Belmont,California & Barry,1419.9000244140625,-1.9,early,13.12,0.65,False,0,False,False
8912,2026-02-19 23:40:00,35,Cottage Grove,41.83103361863356,-87.62410900409405,24019,False,6770021321020,California & Polk,California & Taylor,1422.38330078125,-2.4,early,7.323,1.8,False,0,False,False
8923,2026-02-19 23:38:00,9,95th,41.7681644984654,-87.66396250043597,75880,False,6770026783070,47th Street & Western Avenue,Western Orange Line Station,1423.949951171875,-5.9,early,4.437,2.32,False,0,False,False
8923,2026-02-19 23:40:00,9,95th,41.76128877912249,-87.66375732421875,78389,False,6770039361070,California & Lithuanian Plaza/69th Street,California & 70th Street,1419.449951171875,0.6,on_time,2.502,1.04,False,0,False,False
8924,2026-02-19 23:39:00,62,Harlem,41.79926681518555,-87.73982238769531,52545,False,6770011166010,95th Street & Hoyne,95th Street & Damen,1419.5167236328125,-0.5,on_time,10.365,0.75,False,0,False,False
8924,2026-02-19 23:40:00,62,Harlem,41.79880142211914,-87.74263763427734,53335,False,6770044530070,95th Street & Eggleston,95th Street & Normal,1417.25,2.8,on_time,12.329,2.75,False,0,False,False
8937,2026-02-19 23:38:00,66,Navy Pier,41.895088333333334,-87.774405,0,False,6770005376020,1300 E 95th Street,95th Street & Dorchester,1420.683349609375,-2.7,early,24.52,0.25,False,0,False,False
8937,2026-02-19 23:39:00,66,Navy Pier,41.89474868774414,-87.772705078125,521,False,6770006358020,93rd Street & Oglesby,93rd Street & Paxton,1420.36669921875,-1.4,early,25.135,0.21,False,0,False,False
8937,2026-02-19 23:40:00,66,Navy Pier,41.894832611083984,-87.7646713256836,2705,False,6770007584020,Western & 119th Street Terminal,119th Street & Western,1422.38330078125,-2.4,early,25.196,2.0,False,0,False,False
8939,2026-02-19 23:38:00,49,Berwyn,41.84423319498698,-87.6853298112458,34228,False,6770007584020,Western & 119th Street Terminal,119th Street & Western,1422.38330078125,-4.4,early,18.584,2.02,False,0,False,False
8939,2026-02-19 23:40:00,49,Berwyn,41.845370822482636,-87.68536376953125,34643,False,6770026597020,Michigan & 103rd Street,Michigan & 104th Street,1420.5333251953125,-0.5,on_time,16.457,0.1,False,0,False,False
8940,2026-02-19 23:38:00,87,91st/Commercial,41.731929779052734,-87.7416000366211,340,False,6770016676070,Van Buren & Aberdeen,Van Buren & Racine,1419.4166259765625,-1.4,early,17.553,1.13,False,0,False,False
8940,2026-02-19 23:39:00,87,91st/Commercial,41.731929779052734,-87.7416000366211,340,False,6770016676070,Van Buren & Racine,Van Buren & Throop,1420.199951171875,-1.2,early,17.454,0.44,False,0,False,False
8940,2026-02-19 23:40:00,87,91st/Commercial,41.73365020751953,-87.74108123779297,1165,False,6770045103020,Soldier Field & Field Museum,Roosevelt & Michigan,1422.4666748046875,-2.5,early,17.754,0.8,False,0,False,False
8948,2026-02-19 23:39:00,87,Cicero,41.73530978843814,-87.69894046470768,43305,False,6770002711070,Michigan & South Water,Michigan & Hubbard (Tribune Bldg.),1422.0999755859375,-3.1,early,18.311,0.89,False,0,False,False
8948,2026-02-19 23:39:00,87,Cicero,41.73524856567383,-87.70191701253255,44113,False,6770002711070,Michigan & South Water,Michigan & Hubbard (Tribune Bldg.),1422.0999755859375,-3.1,early,18.402,0.89,False,0,False,False
8948,2026-02-19 23:40:00,87,Cicero,41.73508834838867,-87.71175842285156,46793,False,6770015384010,Marine Drive & Ainslie,Marine Drive & Margate,1420.7332763671875,-0.7,on_time,26.879,0.39,False,0,False,False
